Committee_Id,Committee_Name,Link_Image,Committee_Election_State,Committee_Election_District,Report_Type,Receipt_Date,Coverage_Start_Date,Coverage_End_Date,Quarterly_Contribution,Semi_Annual_Contribution
"C00413914","GILLIBRAND FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020553862+0","NY","00","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","0","0"
"C00257642","PEOPLE FOR PATTY MURRAY","http://docquery.fec.gov/cgi-bin/fecimg/?_10020512039+0","WA","00","APRIL QUARTERLY","15-JUL-10","01-JAN-10","31-MAR-10","70200","0"
"C00279901","FEINGOLD SENATE COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020520001+0","WI","00","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","15197","16362"
"C00462135","CHARLIE CRIST FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020502170+0","FL","00","QUARTERLY SEMI-ANNUAL (MY)","15-JUL-10","","30-JUN-10","0","34450"
"C00257642","PEOPLE FOR PATTY MURRAY","http://docquery.fec.gov/cgi-bin/fecimg/?_10020512045+0","WA","00","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","76600","146800"
"C00346312","FRIENDS OF SCHUMER","http://docquery.fec.gov/cgi-bin/fecimg/?_10020524158+0","NY","00","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","291140","389940"
"C00226522","RICHARD E NEAL FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990869236+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","36750","36750"
"C00463505","ROBIN SMITH FOR TENNESSEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930959504+0","TN","03","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","75735","75735"
"C00330142","LARSON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930962061+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","21450","21450"
"C00226522","RICHARD E NEAL FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930965640+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","36750","36750"
"C00226522","RICHARD E NEAL FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930978741+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","36750","36750"
"C00075820","NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990890396+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","416600","567000"
"C00026757","FRIENDS OF CONGRESSMAN GEORGE MILLER","http://docquery.fec.gov/cgi-bin/fecimg/?_10990891053+0","CA","07","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","20-MAY-10","30-JUN-10","0","134850"
"C00002600","JOHN D. DINGELL FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930990248+0","MI","15","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","16850","16850"
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_10930991313+0","NY","05","QUARTERLY SEMI-ANNUAL (MY)","15-JUL-10","01-APR-10","30-JUN-10","0",""
"C00279851","FRIENDS OF BENNIE THOMPSON","http://docquery.fec.gov/cgi-bin/fecimg/?_10990902649+0","MS","02","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","19500","19500"
"C00484188","COMMITTEE FOR A BETTER FUTURE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020433399+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","82850","82850"
"C00431056","BOB CASEY FOR SENATE INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10020450266+0","PA","00","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","20350","20350"
"C00476622","NEW YORK SENATE 2010","http://docquery.fec.gov/cgi-bin/fecimg/?_10020440772+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","1400","39350"
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_10020442806+0","NV","00","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","20-MAY-10","30-JUN-10","17484","182284"
"C00027466","NATIONAL REPUBLICAN SENATORIAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020441310+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","754750","900750"
"C00266619","EARL POMEROY FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930945844+0","ND","00","JULY QUARTERLY / SEMI-ANNUAL","14-JUL-10","01-JAN-10","30-JUN-10","147775","147775"
"C00272211","PETE KING FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990855649+0","NY","03","QUARTERLY SEMI-ANNUAL (MY)","14-JUL-10","01-APR-10","30-JUN-10","25750","25750"
"C00258244","BUCK MCKEON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930951073+0","CA","25","JULY QUARTERLY / SEMI-ANNUAL","14-JUL-10","20-MAY-10","30-JUN-10","0","39750"
"C00432732","DAN 10","http://docquery.fec.gov/cgi-bin/fecimg/?_10020541926+0","HI","00","JULY QUARTERLY / SEMI-ANNUAL","13-JUL-10","01-APR-10","30-JUN-10","18350","18350"
"C00254938","CASTLE CAMPAIGN FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_10020470835+0","DE","00","JULY QUARTERLY / SEMI-ANNUAL","13-JUL-10","01-APR-10","30-JUN-10","20300","20300"
"C00258244","BUCK MCKEON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990850314+0","CA","25","PRE-PRIMARY","13-JUL-10","01-APR-10","19-MAY-10","39750","39750"
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10930894663+0","","","APRIL QUARTERLY","13-JUL-10","01-JAN-10","31-MAR-10","0",""
"C00420174","CANTOR VICTORY FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_10990821819+0","VA","07","QUARTERLY MID-YEAR / SEMI-ANN","30-JUN-10","01-JAN-10","30-JUN-10","20000","20000"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990770121+0","","","JUNE MONTHLY","16-JUN-10","01-MAY-10","31-MAY-10","126000","0"
"C00026757","FRIENDS OF CONGRESSMAN GEORGE MILLER","http://docquery.fec.gov/cgi-bin/fecimg/?_10990716587+0","CA","07","PRE-PRIMARY","27-MAY-10","01-APR-10","19-MAY-10","18300","0"
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_10020391099+0","","","PRE-PRIMARY","27-MAY-10","01-APR-10","19-MAY-10","56150","0"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930772536+0","","","MAY MONTHLY","20-MAY-10","01-APR-10","30-APR-10","153300","0"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990608564+0","","","APRIL MONTHLY","20-APR-10","01-MAR-10","31-MAR-10","523200","0"
"C00477067","EMPIRE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10030311190+0","","","APRIL QUARTERLY","20-APR-10","01-JAN-10","31-MAR-10","0",""
"C00413914","GILLIBRAND FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020290001+0","","","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","0",""
"C00027466","NATIONAL REPUBLICAN SENATORIAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020200036+0","","","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","97500","97500"
"C00476622","NEW YORK SENATE 2010","http://docquery.fec.gov/cgi-bin/fecimg/?_10020203905+0","","","APRIL QUARTERLY","15-APR-10","22-FEB-10","31-MAR-10","37950","0"
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_10020202566+0","","","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","92050",""
"C00257642","PEOPLE FOR PATTY MURRAY","http://docquery.fec.gov/cgi-bin/fecimg/?_10020230556+0","","","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","58200",""
"C00346312","FRIENDS OF SCHUMER","http://docquery.fec.gov/cgi-bin/fecimg/?_10020300001+0","","","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","98800",""
"C00026757","FRIENDS OF CONGRESSMAN GEORGE MILLER","http://docquery.fec.gov/cgi-bin/fecimg/?_10930573752+0","CA","07","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","110050","0"
"C00463505","ROBIN SMITH FOR TENNESSEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930579157+0","TN","03","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","31950","0"
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_10990565409+0","NY","05","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","0",""
"C00302422","RANGEL FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990573376+0","NY","15","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","18000",""
"C00075820","NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990574177+0","","","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","150400","0"
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990580643+0","MA","07","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","0",""
"C00462135","CHARLIE CRIST FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020260556+0","","","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","34450",""
"C00458778","ROBIN CARNAHAN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020250001+0","","","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","19200",""
"C00337436","INSLEE FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930561992+0","WA","01","APRIL QUARTERLY","14-APR-10","01-JAN-10","31-MAR-10","36900",""
"C00458125","JUDY CHU FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990417715+0","CA","32","OCTOBER QUARTERLY","27-MAR-10","04-AUG-09","30-SEP-09","22104","0"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990398647+0","DC","","MARCH MONTHLY","19-MAR-10","01-FEB-10","28-FEB-10","192500",""
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020180826+0","","","MARCH MONTHLY","19-MAR-10","01-FEB-10","28-FEB-10","50000",""
"C00140715","HOYER FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990361042+0","MD","","QUARTERLY SEMI-ANNUAL (YE)","12-MAR-10","01-OCT-09","31-DEC-09","0","19000"
"C00081356","KEEP NICK RAHALL IN CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930390474+0","WV","03","QUARTERLY YEAR END / SEMI-ANN","08-MAR-10","01-JUL-09","31-DEC-09","18500","18500"
"C00266619","EARL POMEROY FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990352284+0","ND","00","QUARTERLY YEAR END / SEMI-ANN","05-MAR-10","01-JUL-09","31-DEC-09","17500","17500"
"C00338954","CROWLEY FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930387036+0","NY","07","QUARTERLY SEMI-ANNUAL (YE)","03-MAR-10","01-OCT-09","31-DEC-09","0","23000"
"C00226928","PALLONE FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990347396+0","","06","","01-MAR-10","01-JUL-09","31-DEC-09","21500","21500"
"C00156612","LEVIN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930366089+0","MI","12","QUARTERLY SEMI-ANNUAL (YE)","26-FEB-10","01-OCT-09","31-DEC-09","0","19650"
"C00458125","JUDY CHU FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990346809+0","CA","32","QUARTERLY SEMI-ANNUAL (YE)","26-FEB-10","01-OCT-09","31-DEC-09","0","24009"
"C00128868","BARNEY FRANK FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930364969+0","MA","04","QUARTERLY SEMI-ANNUAL (YE)","25-FEB-10","01-OCT-09","31-DEC-09","0","68800"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020170699+0","","","FEBRUARY MONTHLY","19-FEB-10","01-JAN-10","31-JAN-10","114000",""
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990325150+0","DC","","FEBRUARY MONTHLY","19-FEB-10","01-JAN-10","31-JAN-10","264700",""
"C00325357","PIONEER POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990239452+0","","","QUARTERLY YEAR END / SEMI-ANN","31-JAN-10","01-JUL-09","31-DEC-09","0","0"
"C00409797","CONYERS FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930299486+0","MI","14","QUARTERLY YEAR END / SEMI-ANN","31-JAN-10","01-OCT-09","31-DEC-09","45200","74800"
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930302696+0","MA","07","QUARTERLY YEAR END / SEMI-ANN","31-JAN-10","01-OCT-09","31-DEC-09","18000","18000"
"C00370650","FRIENDS OF JEB HENSARLING","http://docquery.fec.gov/cgi-bin/fecimg/?_10990244918+0","TX","05","QUARTERLY SEMI-ANNUAL (YE)","31-JAN-10","","31-DEC-09","","117750"
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_10990241404+0","NY","05","QUARTERLY SEMI-ANNUAL (YE)","31-JAN-10","01-OCT-09","31-DEC-09","0",""
"C00366179","LEADERSHIP IN THE NEW CENTURY (LINCPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10990245864+0","AR","","QUARTERLY SEMI-ANNUAL (YE)","31-JAN-10","01-JUL-09","31-DEC-09","0",""
"C00013128","CONGRESSMAN WAXMAN CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930272259+0","CA","30","QUARTERLY MID-YEAR / SEMI-ANN","30-JAN-10","01-JUL-09","31-DEC-09","65000","130000"
"C00302422","RANGEL FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930268787+0","NY","15","QUARTERLY YEAR END / SEMI-ANN","30-JAN-10","01-OCT-09","31-DEC-09","63900","63900"
"C00413914","GILLIBRAND FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020110006+0","","","QUARTERLY YEAR END / SEMI-ANN","30-JAN-10","01-OCT-09","31-DEC-09","0",""
"C00465492","SESTAK FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020123152+0","","","QUARTERLY YEAR END / SEMI-ANN","30-JAN-10","01-OCT-09","31-DEC-09","17638",""
"C00279315","FRIENDS OF BARBARA BOXER","http://docquery.fec.gov/cgi-bin/fecimg/?_10020101362+0","","","QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-OCT-09","31-DEC-09","16800","40250"
"C00346312","FRIENDS OF SCHUMER","http://docquery.fec.gov/cgi-bin/fecimg/?_10020093525+0","","","QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-OCT-09","31-DEC-09","178450","281600"
"C00344473","STABENOW FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020100816+0","","","QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-OCT-09","31-DEC-09","27000","56050"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020050429+0","","","QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-OCT-09","31-DEC-09","","301750"
"C00075820","NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990192509+0","","","QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-JUL-09","31-DEC-09","0","70000"
"C00336644","AMERICAN SUCCESS POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990199869+0","","","QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-JUL-09","31-DEC-09","0","0"
"C00285098","BIG TENT PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10990202227+0","","","QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-JUL-09","31-DEC-09","0","0"
"C00453332","OUR FUTURE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930235734+0","","","QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-JUL-09","31-DEC-09","0","0"
"C00003418","REPUBLICAN NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990203539+0","","","QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-JUL-09","31-DEC-09","42500","42500"
"C00384636","DEMINT FOR SENATE COMMITTEE INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10020033790+0","","","QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-OCT-09","31-DEC-09","36100","36100"
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_10020052598+0","","","QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-OCT-09","31-DEC-09","110000","223950"
"C00349217","CARPER FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020052070+0","","","QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-OCT-09","31-DEC-09","21100","21100"
"C00027466","NATIONAL REPUBLICAN SENATORIAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020041403+0","","","QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-JUL-09","31-DEC-09","0","333550"
"C00431056","BOB CASEY FOR SENATE INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10020051805+0","","","QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-OCT-09","31-DEC-09","21200","30600"
"C00462135","CHARLIE CRIST FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020112708+0","","","QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-OCT-09","31-DEC-09","4800","96524"
"C00255463","FRIENDS OF BLANCHE LINCOLN","http://docquery.fec.gov/cgi-bin/fecimg/?_10020073819+0","","","QUARTERLY YEAR END / SEMI-ANN","28-JAN-10","01-OCT-09","31-DEC-09","95600","100100"
"C00458398","BENNET FOR COLORADO","http://docquery.fec.gov/cgi-bin/fecimg/?_10020063707+0","","","QUARTERLY YEAR END / SEMI-ANN","28-JAN-10","01-OCT-09","31-DEC-09","100600","162808"
"C00390674","FREEDOM FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_10930194047+0","","","QUARTERLY YEAR END / SEMI-ANN","28-JAN-10","01-JUL-09","31-DEC-09","0","0"
"C00376038","HELP AMERICA'S LEADERS POLITICAL ACTION COMMITTEE (HALPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10990177884+0","","","QUARTERLY YEAR END / SEMI-ANN","28-JAN-10","01-JUL-09","31-DEC-09","0","0"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930181722+0","DC","","MONTHLY SEMI-ANNUAL (YE)","28-JAN-10","01-DEC-09","31-DEC-09","0","898150"
"C00409888","COBURN FOR SENATE 2010","http://docquery.fec.gov/cgi-bin/fecimg/?_10020081728+0","","","QUARTERLY YEAR END / SEMI-ANN","27-JAN-10","01-OCT-09","31-DEC-09","50000","50000"
"C00330142","LARSON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930165585+0","","","QUARTERLY YEAR END / SEMI-ANN","27-JAN-10","01-JUL-09","31-DEC-09","61750","61750"
"C00385534","LEGPAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10990144076+0","","","QUARTERLY SEMI-ANNUAL (YE)","26-JAN-10","","31-DEC-09","0","20000"
"C00460345","NO RETREAT POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930109148+0","","","QUARTERLY YEAR END / SEMI-ANN","26-JAN-10","01-JUL-09","31-DEC-09","0","0"
"C00384701","EVERY REPUBLICAN IS CRUCIAL (ERICPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10930107539+0","VA","","QUARTERLY YEAR END / SEMI-ANN","26-JAN-10","01-JUL-09","31-DEC-09","16800","16800"
"C00382036","DEMOCRACY BELIEVERS POLITICAL ACTION COMMITTEE (DB PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10990144505+0","","","QUARTERLY YEAR END / SEMI-ANN","26-JAN-10","01-JUL-09","31-DEC-09","0","0"
"C00366781","BUCKEYE LIBERTY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10930109587+0","","","QUARTERLY YEAR END / SEMI-ANN","26-JAN-10","01-JUL-09","31-DEC-09","0","0"
"C00432732","DAN 10","http://docquery.fec.gov/cgi-bin/fecimg/?_10020061886+0","","","QUARTERLY YEAR END / SEMI-ANN","25-JAN-10","01-OCT-09","31-DEC-09","42000","67900"
"C00435099","BILL FOSTER FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990126176+0","IL","14","PRE-PRIMARY","21-JAN-10","01-OCT-09","13-JAN-10","38400",""
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29935582224+0","","","DECEMBER MONTHLY","18-DEC-09","01-NOV-09","30-NOV-09","36000","0"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020444413+0","","","MAY MONTHLY","04-DEC-09","01-APR-09","30-APR-09","134300",""
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020444417+0","","","JULY MONTHLY / SEMI-ANNUAL","04-DEC-09","01-JUN-09","30-JUN-09","198950","787700"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020444424+0","","","OCTOBER MONTHLY","04-DEC-09","01-SEP-09","30-SEP-09","226550",""
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020444409+0","","","JUNE MONTHLY","04-DEC-09","01-MAY-09","31-MAY-09","66500",""
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29935372268+0","DC","","OCTOBER MONTHLY","20-OCT-09","01-SEP-09","30-SEP-09","774650",""
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020422431+0","","","OCTOBER MONTHLY","20-OCT-09","01-SEP-09","30-SEP-09","152300",""
"C00302422","RANGEL FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29992969222+0","NY","15","OCTOBER QUARTERLY","16-OCT-09","01-JUL-09","30-SEP-09","124889",""
"C00465492","SESTAK FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020420001+0","","","OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09","16438",""
"C00344473","STABENOW FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020414095+0","","","OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09","27050","0"
"C00346312","FRIENDS OF SCHUMER","http://docquery.fec.gov/cgi-bin/fecimg/?_29020413335+0","","","OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09","81550",""
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_29020351209+0","","","OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09","100200",""
"C00409797","CONYERS FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29934915539+0","MI","14","OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09","29600",""
"C00156612","LEVIN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29934915872+0","MI","12","OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09","19650",""
"C00081356","KEEP NICK RAHALL IN CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992928699+0","WV","03","OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09","18500","0"
"C00266619","EARL POMEROY FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29992935841+0","ND","00","OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09","17500",""
"C00128868","BARNEY FRANK FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992942606+0","MA","04","OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09","68800",""
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_29934900344+0","NY","05","OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09","0",""
"C00370650","FRIENDS OF JEB HENSARLING","http://docquery.fec.gov/cgi-bin/fecimg/?_29934904532+0","TX","05","OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09","117750","0"
"C00338954","CROWLEY FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29934907013+0","NY","07","OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09","23000",""
"C00226928","PALLONE FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29992951635+0","","06","OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09","21500",""
"C00458125","JUDY CHU FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29992954527+0","CA","32","OCTOBER QUARTERLY","15-OCT-09","04-AUG-09","30-SEP-09","22104","22809"
